imageA,imageB,prediction
A*nGE2S4Xth9EAAAAAAAAAAAAACjV1AA.jpg,A*9eCYRL0rUG4AAAAAAAAAAAAAAQAAAQ.jpg,0.7107874155044556
A*fXw4RY7rLScAAAAAAAAAAAAAAQAAAQ.jpg,A*Hr9_RLtZHocAAAAAAAAAAAAAAQAAAQ.jpg,0.872572124004364
A*9KURQpaXJBcAAAAAAAAAAAAACjV1AA.jpg,A*ug1FRZL1EYIAAAAAAAAAAAAAAQAAAQ.jpg,0.6597325801849365
A*PEndRZJiIvwAAAAAAAAAAAAAAQAAAQ.jpg,A*kqMQTKXWPvu4o0lPgJE13AAAAQAAAQ.jpg,0.8327683508396149
A*7z0KR6Iht6AAAAAAAAAAAAAACjV1AA.jpg,A*q7vdQ6U4LYMAAAAAAAAAAAAAAQAAAQ.jpg,0.595882885158062
A*iAXWSIe2IR8AAAAAAAAAAAAAAQAAAQ.jpg,A*Q8THT49FyfAAAAAAAAAAAAAAAQAAAQ.jpg,0.6861744374036789
A*aBU_QYPyR2oAAAAAAAAAAAAACjV1AA.jpg,A*RLJcQpzTa5bbiHpMlVJoqAAAAQAAAQ.jpg,0.647345781326294
A*glFuRZXNpZ0AAAAAAAAAAAAAAQAAAQ.jpg,A*ZsX9Q5lg50Wry3NLjfN62AAAAQAAAQ.jpg,0.8221550583839417
A*Np6kSq97W_wAAAAAAAAAAAAAAQAAAQ.jpg,A*9wszTYbb_3sAAAAAAAAAAAAAAQAAAQ.jpg,0.8559271991252899
A*pZwRQYzj87MAAAAAAAAAAAAAAQAAAQ.jpg,A*BL0NTqS1lLAAAAAAAAAAAAAAAQAAAQ.jpg,0.6737700253725052
A*OVaBTZTtNBkAAAAAAAAAAAAAAQAAAQ.jpg,A*9DDzSb5GvBoAAAAAAAAAAAAAAQAAAQ.jpg,0.6396734714508057
A*7cq9R4802jwAAAAAAAAAAAAACjV1AA.jpg,A*5YahTaf10UAAAAAAAAAAAAAAAQAAAQ.jpg,0.6102143675088882
A*s0oORpakcpkAAAAAAAAAAAAAAQAAAQ.jpg,A*cQiIQafJ3_cAAAAAAAAAAAAAAQAAAQ.jpg,0.8631958663463593
A*5GIPRIGCeOMAAAAAAAAAAAAAAQAAAQ.jpg,A*3wXrQJxxN6IAAAAAAAAAAAAAAQAAAQ.jpg,0.7409709542989731
A*4BPPT6W1jesAAAAAAAAAAAAACjV1AA.jpg,A*A2OVQ6TvgfgAAAAAAAAAAAAAAQAAAQ.jpg,0.717580258846283
A*sFj6Rr4hnQ0AAAAAAAAAAAAACjV1AA.jpg,A*qs-bRq1gvc8AAAAAAAAAAAAAAQAAAQ.jpg,0.6973601877689362
A*qizTSaNFl6QAAAAAAAAAAAAAAQAAAQ.jpg,A*QOGKQo3VGqcAAAAAAAAAAAAAAQAAAQ.jpg,0.7434535771608353
A*vE_mRoOUjEEAAAAAAAAAAAAACjV1AA.jpg,A*jIwnQIdmpJ8AAAAAAAAAAAAAAQAAAQ.jpg,0.616021566092968
A*N9j0Q7ZVKIQAAAAAAAAAAAAACjV1AA.jpg,A*SyB0R4bYJgcAAAAAAAAAAAAAAQAAAQ.jpg,0.6247402727603912
A*6q43Q6VrUpYAAAAAAAAAAAAAAQAAAQ.jpg,A*NqjWTJq-yh4AAAAAAAAAAAAAAQAAAQ.jpg,0.7718612849712372
