imageA,imageB,prediction
A*nGE2S4Xth9EAAAAAAAAAAAAACjV1AA.jpg,A*9eCYRL0rUG4AAAAAAAAAAAAAAQAAAQ.jpg,0.71180659532547
A*fXw4RY7rLScAAAAAAAAAAAAAAQAAAQ.jpg,A*Hr9_RLtZHocAAAAAAAAAAAAAAQAAAQ.jpg,0.8713320195674896
A*9KURQpaXJBcAAAAAAAAAAAAACjV1AA.jpg,A*ug1FRZL1EYIAAAAAAAAAAAAAAQAAAQ.jpg,0.6643387228250504
A*PEndRZJiIvwAAAAAAAAAAAAAAQAAAQ.jpg,A*kqMQTKXWPvu4o0lPgJE13AAAAQAAAQ.jpg,0.8453072905540466
A*7z0KR6Iht6AAAAAAAAAAAAAACjV1AA.jpg,A*q7vdQ6U4LYMAAAAAAAAAAAAAAQAAAQ.jpg,0.6064434349536896
A*iAXWSIe2IR8AAAAAAAAAAAAAAQAAAQ.jpg,A*Q8THT49FyfAAAAAAAAAAAAAAAQAAAQ.jpg,0.7094763815402985
A*aBU_QYPyR2oAAAAAAAAAAAAACjV1AA.jpg,A*RLJcQpzTa5bbiHpMlVJoqAAAAQAAAQ.jpg,0.6240037903189659
A*glFuRZXNpZ0AAAAAAAAAAAAAAQAAAQ.jpg,A*ZsX9Q5lg50Wry3NLjfN62AAAAQAAAQ.jpg,0.8378749191761017
A*Np6kSq97W_wAAAAAAAAAAAAAAQAAAQ.jpg,A*9wszTYbb_3sAAAAAAAAAAAAAAQAAAQ.jpg,0.8654327094554901
A*pZwRQYzj87MAAAAAAAAAAAAAAQAAAQ.jpg,A*BL0NTqS1lLAAAAAAAAAAAAAAAQAAAQ.jpg,0.6917584091424942
A*OVaBTZTtNBkAAAAAAAAAAAAAAQAAAQ.jpg,A*9DDzSb5GvBoAAAAAAAAAAAAAAQAAAQ.jpg,0.659929022192955
A*7cq9R4802jwAAAAAAAAAAAAACjV1AA.jpg,A*5YahTaf10UAAAAAAAAAAAAAAAQAAAQ.jpg,0.5788979530334473
A*s0oORpakcpkAAAAAAAAAAAAAAQAAAQ.jpg,A*cQiIQafJ3_cAAAAAAAAAAAAAAQAAAQ.jpg,0.8799924552440643
A*5GIPRIGCeOMAAAAAAAAAAAAAAQAAAQ.jpg,A*3wXrQJxxN6IAAAAAAAAAAAAAAQAAAQ.jpg,0.7329192161560059
A*4BPPT6W1jesAAAAAAAAAAAAACjV1AA.jpg,A*A2OVQ6TvgfgAAAAAAAAAAAAAAQAAAQ.jpg,0.746625691652298
A*sFj6Rr4hnQ0AAAAAAAAAAAAACjV1AA.jpg,A*qs-bRq1gvc8AAAAAAAAAAAAAAQAAAQ.jpg,0.6752447932958603
A*qizTSaNFl6QAAAAAAAAAAAAAAQAAAQ.jpg,A*QOGKQo3VGqcAAAAAAAAAAAAAAQAAAQ.jpg,0.7580370604991913
A*vE_mRoOUjEEAAAAAAAAAAAAACjV1AA.jpg,A*jIwnQIdmpJ8AAAAAAAAAAAAAAQAAAQ.jpg,0.6031508073210716
A*N9j0Q7ZVKIQAAAAAAAAAAAAACjV1AA.jpg,A*SyB0R4bYJgcAAAAAAAAAAAAAAQAAAQ.jpg,0.6267796158790588
